Price,Year,Kilometer,Transmission,Owner,Engine,Max Power,Max Torque,Drivetrain,Length,Width,Height,Seating Capacity,Fuel Tank Capacity
1800000,2021,17000,1,0,2184.0,130.0,300.0,2.0,3985.0,1820.0,1844.0,4.0,57.0
475000,2012,40000,0,1,1497.0,116.0,146.0,0.0,4440.0,1695.0,1485.0,5.0,42.0
650000,2020,58100,1,0,1197.0,82.0,115.0,0.0,3985.0,1734.0,1505.0,5.0,45.0
1199000,2012,12749,1,0,2982.0,169.0,343.0,2.0,4705.0,1840.0,1850.0,7.0,80.0
650000,2013,83466,0,0,2199.0,195.0,436.0,2.0,4660.0,1890.0,1760.0,7.0,70.0
795000,2015,86000,1,1,2523.0,75.0,200.0,1.0,4456.0,1820.0,1930.0,8.0,60.0
2385000,2015,60921,0,1,1991.0,181.0,300.0,1.0,4686.0,1810.0,1442.0,5.0,66.0
1700000,2014,78000,0,0,1968.0,174.0,380.0,2.0,4629.0,1898.0,1653.0,5.0,75.0
380000,2012,53000,1,0,1591.0,121.0,158.0,0.0,4370.0,1700.0,1475.0,5.0,43.0
295000,2016,34736,1,0,999.0,67.0,91.0,0.0,3679.0,1579.0,1478.0,5.0,28.0
1750000,2020,14400,1,0,1956.0,168.0,350.0,0.0,4598.0,1894.0,1706.0,5.0,50.0
525000,2015,85000,1,1,2498.0,105.0,247.0,2.0,3920.0,1710.0,1930.0,7.0,60.0
275000,2011,80000,1,1,1692.8003033367038,129.63953488372093,245.8695652173913,0.0,4281.004012036108,1768.028585757272,1591.7537612838516,5.0,52.00735218508998
2180000,2018,77590,0,0,1395.0,148.0,250.0,0.0,4456.0,1796.0,1416.0,5.0,50.0
8000000,2017,25000,0,2,4951.0,396.0,515.0,1.0,4784.0,2080.0,1391.0,4.0,60.9
4325000,2018,40545,0,0,1999.0,177.0,430.0,2.0,4731.0,2071.0,1651.0,5.0,82.0
120000,2009,80000,1,5,1248.0,75.0,190.0,0.0,3715.0,1680.0,1620.0,5.0,43.0
155000,2009,56852,1,1,796.0,39.0,54.0,0.0,3495.0,1475.0,1460.0,5.0,35.0
735000,2018,42000,0,0,1197.0,82.0,113.0,0.0,3995.0,1735.0,1515.0,5.0,37.0
900000,2018,55000,0,1,1598.0,104.0,153.0,0.0,4413.0,1699.0,1466.0,5.0,55.0
795000,2014,53000,0,1,1798.0,158.0,250.0,0.0,4838.0,1817.0,1482.0,5.0,60.0
3300000,2018,17000,0,0,1496.0,114.0,270.0,0.0,3821.0,1727.0,1414.0,5.0,44.0
3775000,2020,50000,0,0,2755.0,174.0,450.0,1.0,4795.0,1855.0,1835.0,7.0,80.0
325000,2012,70000,1,2,2489.0,95.0,220.0,0.0,4520.0,1850.0,1895.0,8.0,55.0
725000,2017,75793,1,0,1248.0,89.0,200.0,0.0,3995.0,1790.0,1640.0,5.0,48.0
2100000,2007,34000,0,1,1692.8003033367038,129.63953488372093,245.8695652173913,0.0,4281.004012036108,1768.028585757272,1591.7537612838516,5.0,52.00735218508998
994999,2012,89311,0,0,1984.0,165.0,400.0,0.0,4635.0,1865.0,1484.0,5.0,67.5
785000,2018,80000,1,0,1248.0,89.0,200.0,0.0,3995.0,1790.0,1640.0,5.0,48.0
7500000,2020,38000,0,0,2995.0,349.0,480.0,2.0,4696.0,1923.0,1624.0,5.0,65.0
2799000,2019,69500,0,1,2755.0,174.0,450.0,1.0,4795.0,1855.0,1835.0,7.0,80.0
390000,2018,66794,1,0,998.0,67.0,90.0,0.0,3599.0,1495.0,1700.0,5.0,35.0
9000000,2019,27000,0,0,1984.0,248.0,370.0,2.0,4696.0,1923.0,1624.0,5.0,65.0
675000,2017,35616,0,0,1197.0,83.0,115.0,0.0,3995.0,1745.0,1500.0,5.0,37.0
320000,2015,64000,1,0,1196.0,73.0,101.0,1.0,3675.0,1475.0,1800.0,5.0,40.0
840000,2020,7000,0,0,1197.0,83.0,115.0,0.0,3995.0,1745.0,1500.0,5.0,37.0
310000,2015,45000,1,0,998.0,67.0,90.0,0.0,3599.0,1495.0,1700.0,5.0,35.0
795000,2017,9000,1,0,1373.0,94.0,130.0,0.0,4296.0,1695.0,1685.0,7.0,45.0
310000,2015,67738,1,1,998.0,58.0,77.0,0.0,3599.0,1495.0,1700.0,5.0,35.0
860000,2021,11030,1,0,1197.0,82.0,113.0,0.0,3995.0,1745.0,1510.0,5.0,37.0
390000,2015,49123,1,0,1197.0,79.0,112.0,0.0,3585.0,1595.0,1550.0,5.0,35.0
1200000,2012,125000,0,0,1692.8003033367038,129.63953488372093,245.8695652173913,0.0,4281.004012036108,1768.028585757272,1591.7537612838516,5.0,52.00735218508998
520000,2018,46000,1,0,1248.0,74.0,190.0,0.0,3995.0,1695.0,1555.0,5.0,42.0
1200000,2000,65000,0,1,1692.8003033367038,129.63953488372093,245.8695652173913,0.0,4281.004012036108,1768.028585757272,1591.7537612838516,5.0,52.00735218508998
675000,2018,64000,1,0,1248.0,89.0,200.0,0.0,3995.0,1790.0,1640.0,5.0,48.0
475000,2021,7942,1,0,998.0,67.0,90.0,0.0,3565.0,1520.0,1564.0,5.0,27.0
265000,2017,52100,1,0,796.0,47.0,69.0,0.0,3395.0,1490.0,1475.0,5.0,35.0
950000,2019,32809,1,0,1598.0,105.0,250.0,0.0,4386.0,1699.0,1466.0,5.0,55.0
1750000,2014,101000,0,0,2982.0,169.0,360.0,1.0,4705.0,1840.0,1850.0,7.0,80.0
2225000,2016,40500,0,0,1968.0,141.0,320.0,0.0,4456.0,1796.0,1416.0,5.0,50.0
1748999,2021,25700,1,0,1368.0,160.0,250.0,0.0,4395.0,1818.0,1640.0,5.0,60.0
2250000,2014,85000,0,1,2143.0,203.0,500.0,2.0,4804.0,2141.0,1796.0,5.0,70.0
690000,2017,17268,1,0,1197.0,82.0,115.0,0.0,3985.0,1734.0,1505.0,5.0,45.0
561000,2017,68000,1,0,1197.0,83.0,115.0,0.0,3995.0,1745.0,1500.0,5.0,37.0
299000,2011,30000,1,2,1692.8003033367038,129.63953488372093,245.8695652173913,0.0,4281.004012036108,1768.028585757272,1591.7537612838516,5.0,52.00735218508998
1580000,2020,57000,1,0,1692.8003033367038,129.63953488372093,245.8695652173913,0.0,4395.0,1818.0,1640.0,5.0,60.0
595000,2017,44100,0,0,1197.0,83.0,115.0,0.0,3995.0,1695.0,1555.0,5.0,42.0
4390000,2013,91840,0,1,1692.8003033367038,129.63953488372093,245.8695652173913,0.0,4281.004012036108,1768.028585757272,1591.7537612838516,5.0,52.00735218508998
235000,2009,115000,1,2,1197.0,80.0,112.0,0.0,3940.0,1710.0,1505.0,5.0,45.0
450000,2014,23000,1,0,1197.0,83.0,113.0,0.0,3995.0,1710.0,1505.0,5.0,45.0
2299000,2014,58000,0,0,1995.0,184.0,380.0,1.0,4899.0,2094.0,1464.0,5.0,52.00735218508998
4590000,2018,95786,0,0,2143.0,201.0,500.0,2.0,4819.0,2141.0,1796.0,5.0,93.0
2150000,2016,95401,0,0,1968.0,174.0,380.0,2.0,4385.0,1831.0,1608.0,5.0,64.0
1850000,2020,7000,0,0,1353.0,138.0,242.0,0.0,4315.0,1800.0,1645.0,5.0,50.0
1175000,2017,24000,0,0,1999.0,150.0,192.0,0.0,4620.0,1800.0,1465.0,5.0,50.0
250000,2012,68000,1,0,998.0,68.0,90.0,0.0,3539.0,1495.0,1700.0,5.0,35.0
400000,2015,41273,1,0,1495.0,94.0,125.0,0.0,4250.0,1670.0,1370.0,5.0,45.0
4000000,2018,66000,0,0,1692.8003033367038,129.63953488372093,245.8695652173913,0.0,4281.004012036108,1768.028585757272,1591.7537612838516,5.0,52.00735218508998
1100000,2018,65954,1,0,1582.0,126.0,260.0,0.0,4270.0,1780.0,1665.0,5.0,55.0
395000,2016,28000,1,0,1197.0,79.0,112.0,0.0,3585.0,1595.0,1550.0,5.0,35.0
425000,2021,38848,1,0,998.0,67.0,90.0,0.0,3565.0,1520.0,1564.0,5.0,27.0
2190000,2017,30000,1,0,2393.0,148.0,343.0,1.0,4735.0,1830.0,1795.0,7.0,55.0
4800000,2020,27000,0,0,2487.0,176.0,221.0,0.0,4975.0,1865.0,1445.0,5.0,50.0
421000,2017,69000,1,0,1197.0,83.0,115.0,0.0,3995.0,1695.0,1555.0,5.0,42.0
560000,2016,22700,1,0,1197.0,82.0,115.0,0.0,3995.0,1760.0,1555.0,5.0,45.0
777000,2014,9212,1,0,1692.8003033367038,129.63953488372093,245.8695652173913,0.0,4281.004012036108,1768.028585757272,1591.7537612838516,5.0,52.00735218508998
3250000,2019,41000,0,1,1968.0,184.0,380.0,2.0,4385.0,1831.0,1608.0,5.0,64.0
875000,2014,100000,1,1,2179.0,120.0,280.0,1.0,4456.0,1820.0,1995.0,8.0,60.0
899000,2018,13066,1,0,1373.0,91.0,130.0,0.0,4490.0,1730.0,1485.0,5.0,43.0
425000,2015,75000,1,0,1461.0,84.0,200.0,0.0,4315.0,1822.0,1695.0,5.0,50.0
425000,2019,53241,1,0,998.0,67.0,90.0,0.0,3565.0,1520.0,1564.0,5.0,27.0
3875000,2021,12000,0,0,1998.0,189.0,280.0,0.0,4299.0,1822.0,1557.0,5.0,47.0
500000,2013,65000,1,0,1497.0,116.0,146.0,0.0,4440.0,1695.0,1485.0,5.0,42.0
1225000,2012,97000,1,1,2982.0,169.0,343.0,1.0,4705.0,1840.0,1850.0,7.0,80.0
1789999,2017,49000,0,1,2694.0,164.0,245.0,1.0,4735.0,1830.0,1795.0,7.0,65.0
240000,2013,64000,1,0,998.0,68.0,94.0,0.0,3515.0,1500.0,1510.0,5.0,32.0
240000,2010,78000,1,1,1692.8003033367038,129.63953488372093,245.8695652173913,0.0,4281.004012036108,1768.028585757272,1591.7537612838516,5.0,52.00735218508998
935000,2019,56000,1,0,1498.0,99.0,200.0,0.0,3990.0,1680.0,1505.0,5.0,35.0
775000,2018,39000,0,0,1197.0,82.0,113.0,0.0,3995.0,1745.0,1510.0,5.0,37.0
950000,2017,55000,1,1,1997.0,120.0,280.0,1.0,4456.0,1820.0,1995.0,8.0,60.0
549000,2018,53000,0,1,1197.0,81.0,114.0,0.0,3765.0,1660.0,1520.0,5.0,43.0
645000,2021,1374,1,0,1196.0,73.0,101.0,1.0,3675.0,1475.0,1800.0,5.0,40.0
3400000,2018,68000,0,0,1950.0,192.0,400.0,1.0,4686.0,1810.0,1442.0,5.0,66.0
645000,2019,35000,1,0,1197.0,82.0,115.0,0.0,3985.0,1734.0,1505.0,5.0,45.0
2600000,2016,39000,0,0,1995.0,190.0,400.0,1.0,4899.0,2094.0,1464.0,5.0,65.0
1375000,2011,62000,0,0,1968.0,177.0,380.0,0.0,4701.0,1826.0,1427.0,5.0,63.0
1340000,2021,11000,0,0,1497.0,117.0,145.0,0.0,4440.0,1695.0,1495.0,5.0,40.0
840000,2020,11000,1,0,1197.0,82.0,113.0,0.0,3840.0,1735.0,1530.0,5.0,37.0
525000,2014,102000,1,1,1197.0,85.0,114.0,0.0,3995.0,1695.0,1555.0,5.0,42.0
625000,2022,7000,1,0,1196.0,72.0,98.0,1.0,3675.0,1475.0,1825.0,7.0,40.0
215000,2012,20000,1,0,814.0,55.0,75.0,0.0,3495.0,1550.0,1500.0,5.0,32.0
595000,2019,25000,1,0,1197.0,81.0,114.0,0.0,3765.0,1660.0,1520.0,5.0,43.0
4150000,2022,22000,0,0,1984.0,188.0,320.0,0.0,4762.0,1847.0,1433.0,5.0,54.0
750000,2018,65000,1,0,1248.0,74.0,190.0,0.0,3840.0,1735.0,1530.0,5.0,37.0
550000,2013,47000,1,0,1499.0,109.0,140.0,0.0,3999.0,1765.0,1708.0,5.0,52.0
450000,2016,2000000,1,0,1461.0,108.0,248.0,0.0,4315.0,1822.0,1695.0,5.0,50.0
4175000,2016,27011,0,1,2993.0,258.0,560.0,2.0,4886.0,1938.0,1762.0,5.0,52.00735218508998
2700000,2018,45545,0,1,1999.0,177.0,430.0,1.0,4795.0,1967.0,1416.0,5.0,56.0
6150000,2018,18000,0,0,2987.0,255.0,620.0,2.0,4819.0,2141.0,1796.0,5.0,93.0
565000,2014,72782,1,0,1198.0,74.0,110.0,0.0,3970.0,1682.0,1453.0,5.0,45.0
369000,2017,16800,1,0,998.0,67.0,90.0,0.0,3545.0,1490.0,1475.0,5.0,35.0
1090000,2019,40900,0,0,1496.0,106.0,140.0,0.0,4425.0,1730.0,1495.0,5.0,42.0
580000,2017,39000,1,0,1199.0,89.0,110.0,0.0,3999.0,1734.0,1601.0,5.0,40.0
2199000,2016,77000,0,0,1995.0,184.0,350.0,1.0,4454.0,2044.0,1545.0,5.0,63.0
1251000,2018,120000,1,1,2179.0,140.0,320.0,1.0,4456.0,1820.0,1995.0,7.0,60.0
540000,2017,38700,1,0,1198.0,87.0,109.0,0.0,3990.0,1680.0,1505.0,5.0,35.0
1245000,2021,7239,1,0,1462.0,103.0,138.0,0.0,4445.0,1775.0,1700.0,6.0,45.0
4749000,2020,14000,0,0,1998.0,248.0,350.0,1.0,4633.0,1811.0,1429.0,5.0,57.0
365000,2014,76000,1,0,1197.0,81.0,114.0,0.0,3765.0,1660.0,1520.0,5.0,43.0
4300000,2020,11000,0,0,1995.0,188.0,400.0,0.0,4526.0,1800.0,1420.0,5.0,50.0
825000,2019,81300,1,0,1248.0,89.0,200.0,0.0,3995.0,1790.0,1640.0,5.0,48.0
325000,2013,76000,1,0,1598.0,103.0,250.0,0.0,3970.0,1682.0,1453.0,5.0,45.0
400000,2018,91460,1,0,1199.0,84.0,114.0,0.0,3746.0,1647.0,1535.0,5.0,35.0
3600000,2018,45000,0,0,1999.0,177.0,430.0,2.0,4360.0,2120.0,1635.0,5.0,57.0
671000,2013,47000,1,0,2179.0,120.0,290.0,1.0,4430.0,1817.0,1975.0,8.0,60.0
3400000,2018,50000,0,0,2143.0,168.0,400.0,2.0,4656.0,1890.0,1639.0,5.0,66.0
3200000,2014,133273,0,0,2993.0,258.0,560.0,1.0,5219.0,1902.0,1481.0,4.0,52.00735218508998
775000,2017,60500,0,0,1197.0,103.0,175.0,0.0,4390.0,1699.0,1467.0,5.0,55.0
2150000,2014,81000,0,0,2987.0,234.0,535.0,2.0,4781.0,1911.0,1774.0,5.0,95.0
4700000,2020,22000,0,1,1999.0,237.0,430.0,2.0,4988.0,2220.0,1846.0,5.0,52.00735218508998
145000,2009,88000,1,0,1399.0,68.0,160.0,0.0,4145.0,1632.0,1440.0,5.0,43.0
3590000,2020,19759,0,0,1496.0,114.0,270.0,0.0,3982.0,1727.0,1425.0,5.0,44.0
375000,2011,77000,1,0,1794.0,132.0,170.0,0.0,4540.0,1760.0,1480.0,5.0,55.0
645000,2015,58200,0,0,1591.0,121.0,158.0,0.0,4370.0,1700.0,1475.0,5.0,43.0
11500000,2022,4000,0,0,2494.0,115.0,198.0,2.0,4935.0,1850.0,1895.0,7.0,58.0
509999,2015,42000,1,0,998.0,67.0,90.0,0.0,3600.0,1600.0,1560.0,5.0,35.0
545000,2013,63000,0,0,1797.0,147.0,177.0,0.0,4530.0,1775.0,1470.0,5.0,56.0
835000,2018,42855,1,0,1497.0,117.0,145.0,0.0,4440.0,1695.0,1495.0,5.0,40.0
960000,2018,24000,1,0,1461.0,84.0,200.0,0.0,4315.0,1822.0,1695.0,5.0,50.0
540000,2019,34000,1,0,998.0,67.0,90.0,0.0,3695.0,1600.0,1560.0,5.0,35.0
1475000,2022,9500,1,0,1497.0,113.0,144.0,0.0,4315.0,1800.0,1637.0,5.0,50.0
3600000,2014,32000,0,1,2993.0,271.0,600.0,1.0,5252.0,1899.0,1457.0,5.0,83.0
1175000,2018,97000,1,0,1582.0,126.0,260.0,0.0,4375.0,1700.0,1475.0,5.0,43.0
475000,2014,72900,0,1,1591.0,121.0,158.0,0.0,4370.0,1700.0,1475.0,5.0,43.0
9900000,2021,28000,0,0,2995.0,335.0,500.0,2.0,4986.0,1995.0,1705.0,5.0,85.0
650000,2022,6000,1,0,1197.0,89.0,113.0,0.0,3845.0,1735.0,1530.0,5.0,37.0
6100000,2021,24500,0,0,2993.0,260.0,620.0,2.0,4752.0,1918.0,1621.0,5.0,68.0
370000,2013,41000,0,0,1197.0,79.0,112.0,0.0,3585.0,1595.0,1550.0,5.0,35.0
875000,2018,50000,1,0,1497.0,117.0,145.0,0.0,4440.0,1695.0,1495.0,5.0,40.0
695000,2018,66000,0,0,1248.0,74.0,190.0,0.0,3995.0,1735.0,1515.0,5.0,37.0
2275000,2022,38000,0,0,1956.0,168.0,350.0,0.0,4598.0,1894.0,1706.0,5.0,50.0
2700000,2021,17000,0,0,1368.0,161.0,250.0,0.0,4405.0,1818.0,1640.0,5.0,60.0
545000,2014,74000,1,0,1582.0,126.0,260.0,0.0,4370.0,1700.0,1475.0,5.0,43.0
540000,2021,22000,1,0,1692.8003033367038,129.63953488372093,245.8695652173913,0.0,3655.0,1620.0,1675.0,5.0,32.0
1099000,2018,20690,0,0,1598.0,104.0,153.0,0.0,4413.0,1699.0,1466.0,5.0,55.0
1125000,2019,40000,1,0,1582.0,126.0,260.0,0.0,4375.0,1700.0,1475.0,5.0,43.0
1299000,2018,50000,0,0,1591.0,122.0,154.0,0.0,4270.0,1780.0,1630.0,5.0,60.0
1600000,2013,70000,0,1,1995.0,217.0,450.0,1.0,4899.0,2094.0,1464.0,5.0,52.00735218508998
10800000,2021,20000,0,0,2998.0,335.0,450.0,2.0,4935.0,2004.0,1696.0,5.0,83.0
1190000,2020,47248,0,0,1462.0,103.0,138.0,0.0,4445.0,1775.0,1700.0,6.0,45.0
795000,2021,9000,0,0,1199.0,84.0,113.0,0.0,3993.0,1677.0,1532.0,5.0,35.0
459999,2013,78000,1,1,1582.0,126.0,260.0,0.0,4370.0,1700.0,1475.0,5.0,43.0
3400000,2018,51000,0,0,1968.0,190.0,400.0,0.0,4933.0,1874.0,1455.0,5.0,75.0
1050000,2018,34841,1,0,1591.0,122.0,151.0,0.0,4270.0,1780.0,1665.0,5.0,55.0
385000,2014,46000,1,0,1197.0,83.0,113.0,0.0,3995.0,1710.0,1505.0,5.0,45.0
585000,2015,61000,1,0,1498.0,99.0,200.0,0.0,4440.0,1695.0,1495.0,5.0,40.0
1650000,2014,55000,0,0,1968.0,141.0,320.0,0.0,4456.0,1796.0,1416.0,5.0,50.0
625000,2020,58736,1,0,1197.0,83.0,115.0,0.0,3850.0,1695.0,1530.0,5.0,42.0
910000,2019,34000,1,0,1462.0,103.0,138.0,0.0,4490.0,1730.0,1485.0,5.0,43.0
1275000,2018,47000,1,0,2179.0,153.0,360.0,0.0,4585.0,1890.0,1785.0,7.0,70.0
585000,2017,47000,1,0,1197.0,82.0,115.0,0.0,3985.0,1734.0,1505.0,5.0,45.0
1035000,2017,79000,1,0,2498.0,105.0,247.0,2.0,3920.0,1710.0,1930.0,7.0,60.0
1075000,2021,12020,0,0,1197.0,87.0,115.0,0.0,3995.0,1775.0,1505.0,5.0,37.0
1650000,2020,7000,1,0,1493.0,113.0,250.0,0.0,4300.0,1790.0,1635.0,5.0,50.0
1575000,2014,15000,0,0,1968.0,141.0,320.0,0.0,4701.0,1826.0,1427.0,5.0,63.0
1950000,2014,82000,0,1,1995.0,184.0,380.0,2.0,4648.0,1881.0,1661.0,5.0,67.0
6390000,2022,6000,0,0,1995.0,188.0,400.0,1.0,4936.0,1868.0,1479.0,5.0,65.0
1080000,2019,68000,1,0,1396.0,89.0,224.0,0.0,4270.0,1780.0,1630.0,5.0,60.0
5500000,2017,24000,0,0,2967.0,245.0,600.0,2.0,5052.0,1968.0,1740.0,7.0,75.0
1080000,2020,56000,1,0,1493.0,99.0,240.0,0.0,3995.0,1770.0,1605.0,5.0,45.0
800000,2015,25000,1,0,2179.0,138.0,330.0,0.0,4585.0,1890.0,1785.0,7.0,70.0
335000,2017,34000,1,0,1198.0,67.0,104.0,0.0,3995.0,1635.0,1490.0,7.0,35.0
1185000,2021,10700,1,0,998.0,118.0,172.0,0.0,3995.0,1770.0,1605.0,5.0,45.0
894999,2021,25000,0,0,1197.0,87.0,115.0,0.0,3995.0,1775.0,1505.0,5.0,37.0
650000,2019,54000,0,1,1199.0,89.0,110.0,0.0,3995.0,1695.0,1501.0,5.0,35.0
550000,2014,75000,1,0,1396.0,90.0,220.0,0.0,3940.0,1710.0,1505.0,5.0,45.0
550000,2016,88000,1,0,1248.0,74.0,190.0,0.0,3995.0,1745.0,1500.0,5.0,37.0
1650000,2016,139000,0,1,1968.0,174.0,380.0,2.0,4385.0,1831.0,1608.0,5.0,64.0
1600000,2022,1300,1,0,999.0,114.0,178.0,0.0,4225.0,1760.0,1612.0,5.0,50.0
1175000,2019,20000,1,0,1591.0,121.0,158.0,0.0,4375.0,1700.0,1475.0,5.0,43.0
1995000,2018,122000,0,0,2477.0,176.0,350.0,1.0,4695.0,1815.0,1840.0,7.0,70.0
575000,2016,38000,1,0,1396.0,89.0,220.0,0.0,3985.0,1734.0,1505.0,5.0,45.0
1975000,2021,18500,1,0,1956.0,169.0,350.0,0.0,4655.0,1835.0,1760.0,5.0,60.0
1625000,2022,27800,1,0,1493.0,113.0,250.0,0.0,4300.0,1790.0,1635.0,5.0,50.0
695000,2019,46027,1,0,1197.0,83.0,115.0,0.0,3850.0,1695.0,1530.0,5.0,42.0
875000,2018,23148,0,0,1496.0,106.0,140.0,0.0,4425.0,1730.0,1495.0,5.0,42.0
1495000,2017,28000,0,0,1798.0,177.0,250.0,0.0,4670.0,1814.0,1476.0,5.0,50.0
725000,2019,11874,0,0,1197.0,82.0,113.0,0.0,3840.0,1735.0,1530.0,5.0,37.0
875000,2017,50000,1,0,1591.0,122.0,154.0,0.0,4270.0,1780.0,1630.0,5.0,60.0
2250000,2014,88000,0,2,1995.0,184.0,380.0,1.0,4899.0,2094.0,1464.0,5.0,52.00735218508998
2350000,2016,75000,0,1,2198.0,158.0,385.0,1.0,4892.0,1860.0,1837.0,7.0,80.0
2690000,2019,15500,0,0,1995.0,188.0,400.0,1.0,4633.0,1811.0,1429.0,5.0,57.0
695000,2016,82445,1,1,1248.0,89.0,200.0,0.0,4490.0,1730.0,1485.0,5.0,43.0
600000,2014,75574,1,1,1497.0,117.0,145.0,0.0,4440.0,1695.0,1495.0,5.0,40.0
375000,2015,64000,1,0,998.0,58.0,77.0,0.0,3599.0,1495.0,1700.0,5.0,35.0
315000,2012,75000,1,0,1197.0,79.0,112.0,0.0,3585.0,1595.0,1550.0,5.0,35.0
775000,2019,14095,1,0,1499.0,109.0,140.0,0.0,3999.0,1765.0,1708.0,5.0,52.0
3075000,2017,17000,0,0,1968.0,190.0,400.0,0.0,4933.0,1874.0,1455.0,5.0,75.0
415000,2014,70000,1,0,1461.0,108.0,248.0,0.0,4315.0,1822.0,1695.0,5.0,50.0
765000,2017,68000,1,0,1248.0,89.0,200.0,0.0,4296.0,1695.0,1685.0,7.0,45.0
520000,2018,40000,1,1,1197.0,83.0,115.0,0.0,3850.0,1695.0,1530.0,5.0,42.0
3900000,2015,39000,0,0,2993.0,271.0,600.0,1.0,5252.0,1899.0,1457.0,5.0,83.0
850000,2016,72000,1,0,1582.0,126.0,265.0,0.0,4270.0,1780.0,1630.0,5.0,60.0
969999,2016,39000,1,0,1248.0,89.0,200.0,0.0,4296.0,1695.0,1685.0,7.0,45.0
575000,2016,62000,1,0,1248.0,74.0,190.0,0.0,3995.0,1745.0,1500.0,5.0,37.0
3900000,2021,41086,0,1,1996.0,168.0,420.0,2.0,4903.0,1869.0,1837.0,7.0,80.0
1395000,2013,65000,0,1,1995.0,188.0,400.0,1.0,4633.0,1811.0,1429.0,5.0,57.0
1625000,2021,7900,0,0,999.0,114.0,178.0,0.0,4225.0,1760.0,1612.0,5.0,50.0
1499000,2021,22000,0,0,1493.0,113.0,250.0,0.0,3995.0,1790.0,1647.0,5.0,45.0
2050000,2018,73000,0,1,1968.0,141.0,340.0,2.0,4486.0,1839.0,1672.0,5.0,71.0
1300000,2016,55000,0,1,1798.0,177.0,250.0,0.0,4670.0,1814.0,1476.0,5.0,50.0
3199000,2019,6900,0,0,1968.0,174.0,350.0,0.0,4861.0,1864.0,1483.0,5.0,66.0
450000,2017,65000,1,0,1197.0,83.0,115.0,0.0,3850.0,1695.0,1530.0,5.0,42.0
675000,2015,48000,1,0,1498.0,99.0,200.0,0.0,4386.0,1683.0,1603.0,7.0,42.0
280000,2018,48000,1,1,796.0,47.0,69.0,0.0,3395.0,1490.0,1475.0,5.0,35.0
425000,2018,18000,1,0,998.0,67.0,90.0,0.0,3599.0,1495.0,1700.0,5.0,35.0
20000000,2011,27000,0,2,6592.0,570.0,780.0,1.0,5569.0,1948.0,1550.0,5.0,82.5
1250000,2012,78000,0,0,2143.0,170.0,400.0,1.0,4596.0,1770.0,1447.0,5.0,66.0
1175000,2014,87938,0,1,2199.0,194.0,437.0,2.0,4690.0,1880.0,1690.0,7.0,64.0
545000,2019,43000,1,0,1086.0,58.0,84.0,0.0,3610.0,1645.0,1560.0,5.0,60.0
495000,2008,95200,0,0,2148.0,170.0,410.0,1.0,4581.0,1770.0,1447.0,5.0,66.0
500000,2016,26000,1,0,1197.0,83.0,115.0,0.0,3995.0,1695.0,1555.0,5.0,42.0
390000,2015,70000,0,0,998.0,67.0,90.0,0.0,3600.0,1600.0,1560.0,5.0,35.0
575000,2019,31000,1,0,998.0,58.0,78.0,0.0,3655.0,1620.0,1675.0,5.0,60.0
2100000,2014,103000,0,1,1995.0,184.0,380.0,1.0,4624.0,2031.0,1429.0,5.0,52.00735218508998
250000,2012,54556,1,0,1197.0,79.0,112.0,0.0,3585.0,1595.0,1550.0,5.0,35.0
685000,2019,74000,1,0,1197.0,89.0,113.0,0.0,3995.0,1735.0,1515.0,5.0,37.0
320000,2016,64000,1,0,799.0,53.0,72.0,0.0,3679.0,1579.0,1478.0,5.0,28.0
620000,2016,85000,1,1,1598.0,118.0,320.0,0.0,4300.0,1765.0,1590.0,5.0,48.0
600000,2018,54000,1,0,1197.0,83.0,115.0,0.0,3850.0,1695.0,1530.0,5.0,42.0
1750000,2019,57000,0,0,1368.0,160.0,250.0,0.0,4395.0,1818.0,1640.0,5.0,60.0
4950000,2018,38000,0,0,1999.0,177.0,430.0,2.0,4600.0,2173.0,1690.0,7.0,65.0
1015000,2015,68566,0,0,1582.0,126.0,265.0,0.0,4270.0,1780.0,1630.0,5.0,60.0
390000,2009,68195,1,0,1794.0,132.0,170.0,0.0,4540.0,1760.0,1480.0,5.0,55.0
755000,2017,57000,1,0,1373.0,91.0,130.0,0.0,4490.0,1730.0,1485.0,5.0,43.0
1825000,2021,45000,0,0,1353.0,138.0,242.0,0.0,4300.0,1790.0,1635.0,5.0,50.0
416000,2014,60116,0,0,998.0,67.0,90.0,0.0,3600.0,1600.0,1560.0,5.0,35.0
325000,2010,82202,1,1,1248.0,75.0,190.0,0.0,4160.0,1690.0,1530.0,5.0,43.0
218000,2008,51000,1,1,1061.0,67.0,84.0,0.0,3520.0,1475.0,1690.0,5.0,35.0
2800000,2018,24000,0,0,2143.0,134.0,300.0,0.0,4630.0,1777.0,1432.0,5.0,52.00735218508998
650000,2017,86000,1,0,1248.0,89.0,200.0,0.0,4490.0,1730.0,1485.0,5.0,43.0
790000,2018,41000,1,0,1498.0,99.0,200.0,0.0,3999.0,1734.0,1601.0,5.0,40.0
540000,2015,76000,1,0,1498.0,99.0,200.0,0.0,4440.0,1695.0,1495.0,5.0,40.0
375000,2011,120000,1,0,1248.0,74.0,190.0,0.0,3850.0,1695.0,1530.0,5.0,42.0
3990000,2021,12500,0,0,1998.0,189.0,280.0,0.0,4447.0,1821.0,1598.0,5.0,51.0
10900000,2018,6300,0,0,1988.0,295.0,380.0,1.0,4379.0,1801.0,1281.0,2.0,54.0
